license,breed,color,name,zip,expiry,created_at,updated_at
Dog Lifetime Neutered Male,BOSTON TERRIER,WHITE/BLACK,LEROY,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BROWN,SASHA,15241,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BROWN,DUKE,15241,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD MIX,BLACK,ZOE,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE MIX,BLACK/BROWN/TAN,NINA,15133,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,YELLOW,JACKSON,15136,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD MIX,BLACK/BROWN,BRUCE,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEV MIX,WHITE/BROWN,SALLY,15017,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COLLIE MIX,MULTI,LADY,15017,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BORD COLLIE MIX,WHITE/BLACK,MISSY,15017,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DOBERMAN PINSCHER,BLACK,MAX,15228,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DOBERMAN PINSCHER,BLACK,CELIA,15228,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,MIXED,BLACK,KELLY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,SILVER,MURPHY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AM PITT BULL MIX,SPOTTED,BLOSSOM,15084,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AM PIT BULL TERRIER,BRINDLE,HONEY,15110,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,MICK,15024,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,SOPHIE,15238,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,LILLY,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,WHITE,FINNEGAN,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDENDOODLE,TAN,TAFFY,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIH TZU MIX,SPOTTED,GIZMO,15136,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD MIX,BLACK/BROWN,FUDGE,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BRINDLE,RILEY,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,GER SHORTHAIR POINT,WHITE/BROWN,PAIGE,15215,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,GOLDEN RETRIEVER,GOLD,NEVADA,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIN PINSCHER,BROWN,CAESAR,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK,JAKE,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ROTTWEILER MIX,BLACK/BROWN,SPIKE,15084,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Inter County Transfer - Lifetime,ROTTWEILER MIX,BLACK/BROWN,SPIKE,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DACHSHUND,BROWN,RYLEE,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,AM BULLDOG,WHITE/RED,POPEYE JR.,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,COCKER SPANIEL,WHITE/RED,GRIFFIN,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,ROTTWEILER,BLACK/TAN,G.G.,15144,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MALTESE,WHITE,DIXIE,15024,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,YORKSHIRE TERRIER,BLACK/BROWN,PRINCESS,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,BICHON FRISE,WHITE,WESLEY,15136,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD,BLACK/BROWN,BEAUTY,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SCHNAUZER MIN,SALT/PEPPER,RILEY,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,OZZY,15106,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MALTESE,WHITE,BAILEY,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CAV KING CHAR SPANI,WHITE/BROWN,ALFIE,15206,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PARSON RUSSELL TERR,WHITE/BROWN,MAGGIE,15209,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEV MIX,BLONDE,SANDI,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,YORKSHIRE TERR MIX,WHITE/BLACK/BROWN,WIDGET,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,NICKI,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD MIX,WHITE,SHEPPY,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,GOLD,SCOUT,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,MALTESE,WHITE,JAZI,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DACHSHUND,BLACK,ALEXANDRA,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MALTESE MIX,WHITE,WILLY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,SGT,15243,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIH TZU,BRINDLE,CODY,15129,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CAV KING CHAR SPANI,WHITE/TAN,TRISTAN,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,RHODESIAN RIDGEBACK,BROWN,BAXTER,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,WHITE/BLACK,COLBY,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK,CHIP,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,SADIE,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SIB HUSKY,SILVER,WOLFFEGANG,15018,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,POODLE MIX,BLACK,CUDDLES,15024,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,TAN,HERO,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,TAG,GOLD,BAXTER,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,CROSBY,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GREYHOUND,WHITE/GREY,NILES,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,LABRADOR RETRIEVER,BROWN,ROCKY,15104,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,TAZ,15104,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,BRINDLE,PHOEBE,15234,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD MIX,FAWN,MURPHY,15136,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,CHIHUAHUA,BLACK/TAN,MINNIE,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,LAB MIX,BLACK,SKIE,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CAV KING CHAR SPANI,WHITE/BROWN,LUCKY,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LHASA APSO,WHITE/BLACK,CASEY,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CAV KING CHAR SPANI,RED,FINN,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,SEBASTIAN,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,ENG BULLDOG,WHITE/BROWN,ROSIE,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AM PIT BULL TERRIER,GREY,BANDIT,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,TERRIER MIX,BROWN,BARRON,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,CANE CORSO,BRINDLE,ROCCO,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MALTESE,WHITE,WHITNEY,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,YORKSHIRE TERRIER,BLACK/BROWN,LEO VINCI DIAMOND OF THE BURGH,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,COLLIE,SABLE,LUCKY,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK,REAGAN,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MASTIFF,TAN,MURPHY,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CHIHUAHUA,FAWN,SPIKE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,PUG,BLACK,MARY AGNES,15216,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,COCKAPOO,BLACK,BAILEY,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDENDOODLE,CREAM,SAMPSON,15017,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,"""CHANCE""",15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PAPILLON,WHITE/BLACK,PIXIE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,COCKER SPANIEL,WHITE/BLACK/BROWN,DUKE,15045,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DACHSHUND,BLACK/TAN,FRANKIE,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,WHITE/BROWN,LUCKY,15241,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PARSON RUSSELL TERR,WHITE/BROWN,IDA MAE,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AM PIT BULL TERRIER,WHITE/BLACK,MOO MOO,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CAIRN TERRIER,WHEATON,DUFFY,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DALMATIAN,WHITE/BROWN,OLIVER,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,COCKAPOO,BUFF,BUDDIE,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD MIX,BROWN,ZOEY,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CHIHUAHUA MIX,WHITE/BROWN,LUCKY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,GABRIELLA,15015,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,CODY,15112,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD MIX,BLACK/BROWN,RIVER,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,LANCY,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MALTESE,WHITE,BE BE,15051,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,RED,BUGSY BEAR,15051,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PARSON RUSSELL TERR,SPOTTED,ROXIE,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,PARSON RUSSELL TERR,SPOTTED,RICOCHET,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,AUS SHEPHERD,BLUE,REV,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,WHITE/BROWN,ROSCO,15024,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,POODLE MIX,CREAM,BAILEY,15226,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,POODLE MIX,BROWN,LUKE,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SCHNAUZER STANDARD,BLACK/TAN,MUFFIN,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,MOLLY,15116,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,BLACK,SHADY,15129,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,ST BERNARD,WHITE/BROWN,BARON,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDENDOODLE,GOLD,STELLA,15243,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,SHETLAND SHEEPDOG,SABLE,TIPPY,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,WHITE/BLACK,SPANKY,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD MIX,WHITE/BLACK/BROWN,MAX,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ROTTWEILER,BLACK/BROWN,RUHE,15209,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,ROTTWEILER,BLACK/BROWN,MADELINE,15209,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ITALIAN GREYHOUND,WHITE/BLUE,BUDDY,15220,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD MIX,WHITE/BLACK/BROWN,KATIE,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK,JACK,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK/BROWN,CAPTIAN,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,MIXED,BROWN,GINGER,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Out of County Transfer - Lifetime,OLD ENG SHEEPDOG,WHITE/GREY,BARKLEY,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,CAIRN TERRIER,TAN,TILLIE,15129,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,WHITE/BLACK,LUCI,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,STAR,15144,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,LABRADOR RETRIEVER,BLACK,MIDNIGHT STALKER,15144,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,TAG,BROWN,CHASE,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,TAG,BROWN,BABY GIRL,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BROWN,CAYA,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,POMERANIAN,BROWN,CALLIE ANN,15144,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,POMERANIAN,BLACK,HANNAH,15144,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SCHNAUZER STANDARD,BLACK,HEIDI,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,LABRADOR RETRIEVER,BROWN,SPORT,15144,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,W HGHLND WH TERRIER,WHITE,SHADOW,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,W HGHLND WH TERRIER,WHITE,SNOWFLAKE,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SCHNAUZER STANDARD,BLACK,HEIDI,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,KELSY,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,SILVER,ABBY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,WHITE/BLACK,OTIS,15209,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,BRINDLE,HANNAH,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,FAWN,BABE,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BOXER,WHITE/BROWN,JAKE,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COLLIE MIX,WHITE/TAN,SHYANE,15225,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,CHOCOLATE,ANNIE,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,BARON BANDIT,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ENG BULLDOG,WHITE/BRINDLE,ROCKY,15238,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,MIXED,WHITE/BLACK/BROWN,SASSY,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BICHON FRISE,WHITE,HOUDINI,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BORD COLLIE MIX,WHITE/BLACK,FREDDY,15215,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BLOODHOUND,RED,WINSTON,15238,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BLOODHOUND,BLACK/BROWN,CHURCHILL,15238,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,JAKE,15017,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIBA INU,WHITE,CEASAR,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DACHSHUND,BLACK/BROWN,SAMMY,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,HOUND MIX,MULTI,MAGGIE,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COCKER SPANIEL,TAN,GRACIE MAE,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHETLAND SHEEPDOG,WHITE/BLACK/BROWN,RASCAL HAGUE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,PUG,FAWN,BUDDY COOK,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,SPOTTED,CHAMP,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,YORKSHIRE TERRIER,BLACK/BROWN,SIDNEY,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Male,CHIHUAHUA,WHITE/BROWN,CHOO CHOO,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,YELLOW,SUNSHINE,15214,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,BLACK,MIDNIGHT,15214,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHETLAND SHEEPDOG,MULTI,PHOEBE,15243,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SCHNAUZER MIN,SALT/PEPPER,MAGGIE MAE,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,ENG SPRINGER SPANIE,WHITE/BLACK,MILLIE,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,LAB MIX,BLACK/BROWN,HARLEY,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,GER SHORTHAIR POINT,SPOTTED,CHAMP BUDDY BOY,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,MALTESE,WHITE,MANDY RAIBLE,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,MALTESE,WHITE,MOLLY RAIBLE,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,MALTESE,WHITE,MAX RAIBLE,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,RAT TERRIER,WHITE/BLACK/BROWN,SCAMP,15084,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,CHIHUAHUA,BLACK,FIA,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,WELSH CORGI CARDIGA,BLUE,MUNCIE,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SFT COAT WHEAT TERR,BROWN,DAEDAN,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,LABRADOR RETRIEVER,CHOCOLATE,MAJESTY,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/BROWN,ENOCK,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER MIX,BRINDLE,EDDY,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,COLLIE MIX,MULTI,BO CYPHUS,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AUS SHEPHERD,BLACK,CALLIE,15241,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DACHSHUND,RED,ELPHABA,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Out of County Transfer - Lifetime,WELSH CORGI PEMBROK,WHITE/BRINDLE,HENRY,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BEAGLE MIX,WHITE/BROWN,OLIVER,15209,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DACHSHUND,BLACK/BROWN,HONEY,15205,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK,BUDDY,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,CAIRN TERRIER,WHEATON,GLINDA,15238,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,GER SHEPHERD,BLACK,SAMANTHA,15075,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,CHOCOLATE,CALLEY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHEPHERD MIX,BLACK/BROWN,SHADOW,15223,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BLUETICK COONHOUND,SPOTTED,OTIS,15215,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,BICHON FRISE,WHITE,SKEEZI,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CAV KING CHAR SPANI,WHITE/BROWN,JACK,15139,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,MIA,15139,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,CAV KING CHAR SPANI,LIVER,ABBY,15139,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,AM PIT BULL TERRIER,BRINDLE,HODGE,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,BROWN,TWIGGY,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DACHSHUND,WHITE,CHOPPER,15241,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,ENGLISH MASTIFF,TAN,CHLOE,15210,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD MIX,BLACK/BROWN,JAMIE D DOGG,15145,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,CHIHUAHUA,WHITE/BROWN,YO YO,15014,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,ROTTWEILER,BLACK/BROWN,KASHA,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,SHILOH,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,CHOW CHOW,CINNAMON,TEDDY BEAR,15237,2099,8/12/2023 12:42,8/12/2023 12:42
